ID,1st choice,2nd choice,3rd choice,4th choice,5th choice,6th choice,7th choice,8th choice,9th choice,10th choice,11th choice,12th choice
000603-00-0935, C02,C05,,,,,,,,,,
000603-00-1008, C02,,,,,,,,,,,
000603-00-1030, C02,C03,C04,C11,C09,C01,,,,,,
000603-00-1096, C02,C04,C03,,,,,,,,,
000603-00-1311, C02,C06,C04,C01,,,,,,,,
000603-00-1328, C02,C04,,,,,,,,,,
000603-00-1336, C02,C03,,,,,,,,,,
001003-00-0012, C02,C01,C05,C11,C10,,,,,,,
001003-00-0194, C02,,,,,,,,,,,
001003-00-0239, C02,C11,C01,,,,,,,,,
001003-00-0256, C02,,,,,,,,,,,
001003-00-0268, C02,C04,C11,,,,,,,,,
001003-00-0305, C02,C03,C04,C10,C11,C05,,,,,,
001003-00-0550, C02,C03,C05,,,,,,,,,
001003-00-0579, C02,,,,,,,,,,,
001003-00-0581, C02,,,,,,,,,,,
001003-00-0660, C02,,,,,,,,,,,
001003-00-0677, C02,C11,,,,,,,,,,
001003-00-0682, C02,C11,C04,C01,,,,,,,,
001003-00-0711, C02,C11,C04,,,,,,,,,
001003-00-0715, C02,,,,,,,,,,,
001003-00-0986, C02,C10,C12,C11,C04,C03,C01,C06,C09,,,
001003-00-0990, C02,C10,C11,C05,C04,C03,,,,,,
001003-00-1193, C02,C11,,,,,,,,,,
001003-00-1294, C02,,,,,,,,,,,
001003-00-1351, C02,C11,,,,,,,,,,
001003-00-1398, C02,C11,C05,C06,,,,,,,,
001003-00-0073, C01=C05,C02,,,,,,,,,,
000902-00-0036, C02,C03,,,,,,,,,,
000902-00-0100, C02,C11,,,,,,,,,,
000902-00-0182, C02,,,,,,,,,,,
000902-00-0186, C02,C03,C12,C11,,,,,,,,
000902-00-0196, C02,C11,C04,C10,,,,,,,,
000902-00-0200, C02,C11,C04,C03,C09,C01,,,,,,
000902-00-0238, C02,C03,,,,,,,,,,
000902-00-0252, C02,C03,C11,,,,,,,,,
000902-00-0299, C02,C12,C01,C05,,,,,,,,
000902-00-0367, C02,C09,C01,,,,,,,,,
000902-00-0391, C02,,,,,,,,,,,
000902-00-0397, C02,C06,C10,,,,,,,,,
000902-00-0417, C02,C05,,,,,,,,,,
000902-00-0454, C02,C06,C05,C11,,,,,,,,
000902-00-0477, C02,C11,,,,,,,,,,
000902-00-0479, C02,C12,,,,,,,,,,
000902-00-0501, C02,C12,C11,,,,,,,,,
000902-00-0541, C02,,,,,,,,,,,
000902-00-0630, C02,C04,C11,C09,,,,,,,,
000902-00-0653, C02,C12,C11,C03,,,,,,,,
000902-00-0654, C02,C09,,,,,,,,,,
000902-00-0662, C02,C11,,,,,,,,,,
000902-00-0706, C02,C05,,,,,,,,,,
000902-00-0725, C02,C04,C11,,,,,,,,,
000902-00-0737, C02,C11,C01,,,,,,,,,
000902-00-0739, C02,C05,,,,,,,,,,
000902-00-0825, C02,,,,,,,,,,,
000902-00-0860, C02,,,,,,,,,,,
000902-00-0935, C02,C05,C11,,,,,,,,,
000902-00-0961, C02,C11,,,,,,,,,,
000902-00-0987, C02,,,,,,,,,,,
000902-00-1102, C02,C04,C12,,,,,,,,,
000902-00-1183, C02,,,,,,,,,,,
000902-00-1188, C02,,,,,,,,,,,
000902-00-1227, C02,C04,C01,C10,,,,,,,,
000902-00-1232, C02,C05,,,,,,,,,,
000902-00-1264, C02,C03,C01,C11,C12,,,,,,,
000902-00-1351, C02,C11,C04,,,,,,,,,
000902-00-1357, C02,C05,C03,,,,,,,,,
000902-00-1411, C02,C01,C04,C05,C09,,,,,,,
000902-00-0054, C02,C01,C04,C05,C09,C11,C12,C03,,,,
000902-00-0188, C02,,,,,,,,,,,
000902-00-0190, C02,,,,,,,,,,,
000902-00-0242, C02,C11,C03,,,,,,,,,
000902-00-0263, C02,C03,C12,,,,,,,,,
000902-00-0322, C02,C11,C01,,,,,,,,,
000902-00-0340, C02,C11,C01,,,,,,,,,
000902-00-0367, C02,,,,,,,,,,,
000902-00-0433, C02,,,,,,,,,,,
000902-00-0092, C02,,,,,,,,,,,
000103-00-0004, C02,,,,,,,,,,,
000103-00-0007, C02,C01,,,,,,,,,,
000103-00-0201, C02,C05,C11,,,,,,,,,
000103-00-0333, C02,,,,,,,,,,,
000103-00-0435, C02,C11,C12,,,,,,,,,
000103-00-0503, C02,,,,,,,,,,,
000103-00-0721, C02,,,,,,,,,,,
000103-00-1245, C02,C05,,,,,,,,,,
000103-00-0129, C02,C06,C10,C04,,,,,,,,
000103-00-0165, C02,,,,,,,,,,,
000103-00-0180, C02,C09,C07=C11,C01,,,,,,,,
000201-00-0051, C02,C03,C06,,,,,,,,,
000201-00-0143, C02,C12,C04,,,,,,,,,
000201-00-0225, C02,C03,C05,,,,,,,,,
000201-00-0281, C02,,,,,,,,,,,
000201-00-0305, C02,,,,,,,,,,,
000201-00-0681, C02,,,,,,,,,,,
000201-00-0816, C02,,,,,,,,,,,
000201-00-0923, C02,C04,C06,,,,,,,,,
000201-00-1069, C02,,,,,,,,,,,
000201-00-1101, C02,C11,C04,,,,,,,,,
000302-00-0025, C02,C01,C05,C06,,,,,,,,
000302-00-0037, C02,C06,C10,C11,,,,,,,,
000302-00-0169, C02,C06,C11,,,,,,,,,
000302-00-0596, C02,C04,C03,,,,,,,,,
000302-00-0615, C02,C01,,,,,,,,,,
000302-00-0647, C02,C11,C04,C09,,,,,,,,
000302-00-0654, C02,C12,C01,C09,,,,,,,,
001103-00-0080, C02,C01,,,,,,,,,,
001103-00-0086, C02,,,,,,,,,,,
001103-00-0205, C02,C01,C11,C04,C09,,,,,,,
001103-00-0207, C02,C01,C11,C05,,,,,,,,
001103-00-0351, C02,,,,,,,,,,,
001103-00-0353, C02,,,,,,,,,,,
001103-00-0463, C02,,,,,,,,,,,
001103-00-0497, C02,C11,C04,,,,,,,,,
001103-00-0508, C02,C05,C01,,,,,,,,,
001103-00-0527, C02,,,,,,,,,,,
001103-00-0601, C02,C05,C01,,,,,,,,,
001103-00-0644, C02,C05,C04,C11,C03,,,,,,,
001103-00-0661, C02,C03,C06,,,,,,,,,
001103-00-0816, C02,C05,C11,,,,,,,,,
001103-00-0844, C02,C04,C09,,,,,,,,,
001103-00-0851, C02,C05,,,,,,,,,,
001103-00-0933, C02,C06,C10,,,,,,,,,
001103-00-1021, C02,C06,C03,C04,C05,C11,,,,,,
001103-00-1081, C02,C01,C12,C03,C04,C11,,,,,,
001103-00-1161, C02,C05,C06,C11,C04,C01,,,,,,
001103-00-1186, C02,,,,,,,,,,,
001103-00-1233, C02,,,,,,,,,,,
001103-00-1321, C02,,,,,,,,,,,
001103-00-1358, C02,C11,C05,C03,C04,,,,,,,
001103-00-1582, C02,C09,C11,C03,,,,,,,,
001103-00-1583, C02,C11,C03,,,,,,,,,
001001-00-0177, C02,,,,,,,,,,,
001001-00-0297, C02,C06,C11,,,,,,,,,
001001-00-0368, C02,C04,,,,,,,,,,
001001-00-0525, C02,,,,,,,,,,,
001001-00-0559, C02,C04,,,,,,,,,,
001001-00-0635, C02,C11,C05,,,,,,,,,
001001-00-0690, C02,C12,C09,,,,,,,,,
001001-00-0758, C02,C11,,,,,,,,,,
001001-00-0866, C02,C10,C11,,,,,,,,,
001001-00-0928, C02,,,,,,,,,,,
001001-00-0981, C02,C06,C01,,,,,,,,,
001001-00-1027, C02,C11,C04,,,,,,,,,
001001-00-1103, C02,C10,C12,C04,C05,C11,,,,,,
001001-00-1185, C02,,,,,,,,,,,
001001-00-1203, C02,,,,,,,,,,,
001001-00-1206, C02,C11,,,,,,,,,,
001001-00-1323, C02,C05,,,,,,,,,,
001001-00-1424, C02,C05,,,,,,,,,,
001001-00-1502, C02,C11,C01,,,,,,,,,
001001-00-0047, C02,,,,,,,,,,,
000801-00-0005, C02,,,,,,,,,,,
000801-00-0018, C02,C04,C11,C05,,,,,,,,
000801-00-0094, C02,,,,,,,,,,,
000801-00-0120, C02,C01,C04,C11,,,,,,,,
000801-00-0147, C02,C01,C04,C11,,,,,,,,
000801-00-0184, C02,C01,,,,,,,,,,
000801-00-0263, C02,C04,C11,,,,,,,,,
000801-00-0293, C02,,,,,,,,,,,
000801-00-0348, C02,C06,C12,C01,C10,,,,,,,
000801-00-0353, C02,C06,C12,C01,C11,C09,,,,,,
000801-00-0475, C02,C04,C05,,,,,,,,,
000801-00-0529, C02,C04,,,,,,,,,,
000801-00-0553, C02,,,,,,,,,,,
000801-00-0577, C02,C12,C11,C04,C10,C01,,,,,,
000801-00-0578, C02,,,,,,,,,,,
000801-00-0581, C02,,,,,,,,,,,
000801-00-0628, C02,,,,,,,,,,,
000801-00-0664, C02,C01,,,,,,,,,,
000801-00-0814, C02,,,,,,,,,,,
000101-00-0015, C02,,,,,,,,,,,
000101-00-0033, C02,C04,C11,,,,,,,,,
000101-00-0232, C02,C03,C11,C05,C04,C06,,,,,,
000101-00-0855, C02,C06,C11,,,,,,,,,
000101-00-1010, C02,C01,C11,,,,,,,,,
000101-00-1047, C02,,,,,,,,,,,
000503-00-0284, C02,,,,,,,,,,,
000503-00-0423, C02,C01,,,,,,,,,,
000503-00-0431, C02,,,,,,,,,,,
000503-00-0566, C02,C11,C09,,,,,,,,,
000503-00-0704, C02,C03,C04,C05,C06,,,,,,,
000503-00-0817, C02,C11,,,,,,,,,,
000503-00-0831, C02,C06,C12,C10,C09,C03,,,,,,
000503-00-0832, C02,,,,,,,,,,,
000503-00-0867, C02,C12,C09,,,,,,,,,
000503-00-0871, C02,C03,C11,C09,,,,,,,,
000503-00-1000, C02,,,,,,,,,,,
000503-00-1130, C02,,,,,,,,,,,
000503-00-1133, C02,C04,C06,,,,,,,,,
000503-00-1136, C02,,,,,,,,,,,
000503-00-1153, C02,C11,,,,,,,,,,
000503-00-1180, C02,C05,C04,,,,,,,,,
000202-00-0104, C02,,,,,,,,,,,
000202-00-0111, C02,,,,,,,,,,,
000202-00-0132, C02,C09,C12,C10,,,,,,,,
000102-00-0016, C02,C03,C01,C07,C11,C05,,,,,,
000102-00-0084, C02,C03,C06,C12,C09,C10,,,,,,
000102-00-0098, C02,C12,C07,C11,C04,,,,,,,
000102-00-0443, C02,C01,C04,C05,C09,C10,,,,,,
000102-00-0474, C02,C01,C04,,,,,,,,,
000102-00-0513, C02,C11,,,,,,,,,,
000102-00-0650, C02,C07,C12,,,,,,,,,
000102-00-0786, C02,C10,C11,C03,C07,,,,,,,
000102-00-0858, C02,,,,,,,,,,,
000401-00-0067, C02,C11,,,,,,,,,,
000401-00-0251, C02,C11,C07,C04,C01,C05,C06,,,,,
000401-00-0281, C02,C11,C06,C01,C04,C07,C05,C10,C09,,,
000401-00-0377, C02,C11,C01,,,,,,,,,
000401-00-0419, C02,C12,C09,,,,,,,,,
000401-00-0428, C02,C07,,,,,,,,,,
000401-00-0448, C02,C07,,,,,,,,,,
000401-00-0601, C02,C07,C01,C05,C06,,,,,,,
000401-00-0641, C02,C07,C01,C11,,,,,,,,
000401-00-0742, C02,C11,C07,C12,,,,,,,,
000401-00-1161, C02,C01,C04,C07,C11,,,,,,,
000401-00-1207, C02,,,,,,,,,,,
000401-00-1219, C02,C03,C04,C11,C12,C10,,,,,,
000401-00-1312, C02,C03,C04,,,,,,,,,
000401-00-1380, C02,C11,,,,,,,,,,
000401-00-1386, C02,C04,C12,C11,C07,C06,,,,,,
000401-00-1387, C02,C04,C01,,,,,,,,,
000401-00-1392, C02,C04,C11,,,,,,,,,
000401-00-1465, C02,C07,C01,C06,C05,,,,,,,
000401-00-1531, C02,C06,C04,,,,,,,,,
000401-00-0059, C02,C04,C11,C01,C05,C07,,,,,,
000401-00-0075, C02,C05,C07,,,,,,,,,
001101-00-0018, C02,C07,C06,C11,C04,C01,,,,,,
001101-00-0030, C02,C06,C03,,,,,,,,,
001101-00-0081, C02,C03,C04,C06,,,,,,,,
001101-00-0132, C02,C06,C10,,,,,,,,,
001101-00-0154, C02,,,,,,,,,,,
001101-00-0170, C02,C09,,,,,,,,,,
001101-00-0172, C02,C04,C11,,,,,,,,,
001101-00-0194, C02,C01,C11,C07,,,,,,,,
001101-00-0207, C02,C05,C07,,,,,,,,,
001101-00-0208, C02,C07,C05,,,,,,,,,
001101-00-0227, C02,,,,,,,,,,,
001101-00-0228, C02,,,,,,,,,,,
001101-00-0301, C02,,,,,,,,,,,
001101-00-0347, C02,C07,C12,,,,,,,,,
001101-00-0401, C02,C01,C11,C07,C04,,,,,,,
001101-00-0413, C02,,,,,,,,,,,
001101-00-0485, C02,,,,,,,,,,,
001101-00-0488, C02,,,,,,,,,,,
001101-00-0508, C02,C06,C05,,,,,,,,,
001101-00-0515, C02,C12,C07,C11,C05,C03,C09,,,,,
001101-00-0584, C02,C01,C12,C11,C04,,,,,,,
001101-00-0621, C02,C05,C07,C10,,,,,,,,
001101-00-0677, C02,,,,,,,,,,,
001101-00-0740, C02,C10,C04,C07,C12,C11,C05,,,,,
001101-00-0771, C02,C10,C04,C07,C12,C11,C05,,,,,
001101-00-0777, C02,C07,C11,,,,,,,,,
001101-00-0783, C02,C11,C07,,,,,,,,,
001101-00-0788, C02,C07,C11,,,,,,,,,
001101-00-0792, C02,,,,,,,,,,,
001101-00-0837, C02,C07,C04,C01,,,,,,,,
001101-00-0859, C02,C01,C07,C11,C12,C09,C05,C03,C06,C04,,
001101-00-0977, C02,C09,,,,,,,,,,
001101-00-1003, C02,,,,,,,,,,,
001101-00-1021, C02,,,,,,,,,,,
001101-00-1026, C02,C04,C03,C05,,,,,,,,
001101-00-1054, C02,C11,C01,C04,C05,C06,C07,,,,,
001101-00-1067, C02,C11,C05,C07,C12,,,,,,,
000701-00-0099, C02,C12,C11,,,,,,,,,
000701-00-0111, C02,C04,C01,,,,,,,,,
000701-00-0112, C02,C04,,,,,,,,,,
000701-00-0158, C02,C07,,,,,,,,,,
000701-00-0184, C02,C11,C05,C01,C12,C07,,,,,,
000701-00-0197, C02,C09,C01,C04,C11,,,,,,,
000701-00-0299, C02,C04,,,,,,,,,,
000701-00-0337, C02,,,,,,,,,,,
000701-00-0339, C02,,,,,,,,,,,
000701-00-0395, C02,C11,C07,C04,,,,,,,,
000701-00-0443, C02,C04,C07,C05,C11,,,,,,,
000701-00-0494, C02,C01,,,,,,,,,,
000701-00-0495, C02,C01,,,,,,,,,,
000701-00-0496, C02,C01,C04,,,,,,,,,
000701-00-0513, C02,C07,C04,C01,C11,C05,C09,C10,C12,C06,C03,
000701-00-0516, C02,C07,C04,C01,C11,C05,C09,C10,C12,C06,C03,
000701-00-0518, C02,,,,,,,,,,,
000701-00-0580, C02,C01,C07,,,,,,,,,
000701-00-0610, C02,C04,C11,,,,,,,,,
000701-00-0613, C02,C07,C11,C03,C09,,,,,,,
000701-00-0615, C02,C04,C11,,,,,,,,,
000701-00-0635, C02,C04,C05,C10,,,,,,,,
000701-00-0673, C02,C07,C11,,,,,,,,,
000701-00-0947, C02,C04,C03,,,,,,,,,
000701-00-0951, C02,C04,,,,,,,,,,
000701-00-0970, C02,,,,,,,,,,,
000701-00-0997, C02,C11,C04,,,,,,,,,
000701-00-1139, C02,C11,C04,C09,,,,,,,,
000701-00-1238, C02,C10,C06,C01,C07,C11,C05,C03,C04,,,
000701-00-1253, C02,C11,C09,C04,,,,,,,,
000701-00-1287, C02,C06,C04,,,,,,,,,
000701-00-1289, C02,,,,,,,,,,,
000701-00-1292, C02,C11,C04,,,,,,,,,
000701-00-1296, C02,C07,C04,,,,,,,,,
000701-00-1311, C02,C01,C11,C07,C04,,,,,,,
000701-00-1331, C02,,,,,,,,,,,
000701-00-1337, C02,C04,C05,,,,,,,,,
000701-00-1416, C02,C03,C04,C07,C11,C12,,,,,,
000701-00-1426, C02,C01,C05,C07,,,,,,,,
000701-00-1521, C02,C07,C04,,,,,,,,,
000701-00-1539, C02,,,,,,,,,,,
000701-00-1597, C02,C04,,,,,,,,,,
000701-00-0088, C02,C01,C04,C11,C07,,,,,,,
000802-00-0016, C02,C04,C07,C11,C12,,,,,,,
000802-00-0026, C02,C07,C11,,,,,,,,,
000802-00-0032, C02,,,,,,,,,,,
000802-00-0035, C02,C03,C04,C07,,,,,,,,
000802-00-0045, C02,,,,,,,,,,,
000802-00-0047, C02,C07,C11,C04,C05,,,,,,,
000802-00-0066, C02,C11,,,,,,,,,,
000802-00-0081, C02,C11,C04,C07,,,,,,,,
000802-00-0085, C02,C11,C04,,,,,,,,,
000802-00-0131, C02,C11,C04,,,,,,,,,
000802-00-0132, C02,C04,C11,,,,,,,,,
000802-00-0167, C02,C04,C09,C12,C07,C03,,,,,,
000802-00-0169, C02,C04,C12,C03,C07,C05,,,,,,
000802-00-0172, C02,C12,,,,,,,,,,
000802-00-0174, C02,,,,,,,,,,,
000802-00-0205, C02,C04,C09,C12,C07,C03,,,,,,
000802-00-0208, C02,C04,C09,C12,C07,C03,,,,,,
000802-00-0209, C02,C04,,,,,,,,,,
000802-00-0224, C02,C07,,,,,,,,,,
000802-00-0252, C02,C11,,,,,,,,,,
000802-00-0256, C02,,,,,,,,,,,
000802-00-0267, C02,C11,C01,C07,,,,,,,,
000802-00-0275, C02,C11,,,,,,,,,,
000802-00-0283, C02,C11,C04,C07,,,,,,,,
000802-00-0285, C02,C03,C04,C07,,,,,,,,
000802-00-0312, C02,C11,C01,,,,,,,,,
000802-00-0313, C02,C11,C07,C01,C05,C04,C12,,,,,
000802-00-0319, C02,C11,C12,,,,,,,,,
000802-00-0328, C02,C11,,,,,,,,,,
000802-00-0334, C02,C11,C07,C04,,,,,,,,
000802-00-0352, C02,C04,C09,C12,,,,,,,,
000802-00-0354, C02,C04,C09,C12,,,,,,,,
000802-00-0363, C02,,,,,,,,,,,
000802-00-0372, C02,C09,C11,,,,,,,,,
000802-00-0384, C02,C04,,,,,,,,,,
000802-00-0393, C02,C04,C11,C12,C07,,,,,,,
000802-00-0399, C02,C07,C05,C06,C04,C11,,,,,,
000802-00-0440, C02,C01,C04,C07,,,,,,,,
000802-00-0450, C02,C04,C11,C10,C07,C03,,,,,,
000802-00-0457, C02,C11,,,,,,,,,,
000802-00-0461, C02,C07,C11,C04,C01,C09,,,,,,
000802-00-0467, C02,,,,,,,,,,,
000802-00-0488, C02,C07,,,,,,,,,,
000802-00-0500, C02,C11,,,,,,,,,,
000802-00-0530, C02,,,,,,,,,,,
000802-00-0552, C02,,,,,,,,,,,
000802-00-0566, C02,,,,,,,,,,,
000802-00-0569, C02,C07,C06,C04,C05,C11,C01,,,,,
000802-00-0592, C02,C04,C07,C03,C10,C11,,,,,,
000802-00-0602, C02,C11,C04,C07,C10,C12,,,,,,
000802-00-0608, C02,,,,,,,,,,,
000802-00-0661, C02,C04,C01,C07,C11,,,,,,,
000802-00-0670, C02,C11,C12,C07,C04,C01,,,,,,
000802-00-0684, C02,C11,C01,,,,,,,,,
000802-00-0719, C02,C07,C05,C06,C04,,,,,,,
000802-00-0728, C02,C01,C11,C07,,,,,,,,
000802-00-0732, C02,,,,,,,,,,,
000802-00-0738, C02,,,,,,,,,,,
000802-00-0094, C02,C07,,,,,,,,,,
000802-00-0099, C02,,,,,,,,,,,
000802-00-0100, C02,C11,,,,,,,,,,
000802-00-0102, C02,,,,,,,,,,,
000802-00-0119, C02,C04,C09,C12,C07,,,,,,,
000802-00-0120, C02,C04,C07,,,,,,,,,
000802-00-0124, C02,C11,,,,,,,,,,
000802-00-0129, C02,C07,C11,C09,C03,,,,,,,
000403-00-0007, C02,C04,,,,,,,,,,
000403-00-0060, C02,,,,,,,,,,,
000403-00-0191, C02,C05,C03,C09,,,,,,,,
000403-00-0216, C02,,,,,,,,,,,
000403-00-0272, C02,C01,C07,C11,C04,,,,,,,
000403-00-0310, C02,C01,C03,C07,C04,,,,,,,
000403-00-0315, C02,C06,C04,C11,C03,C05,C12,,,,,
000403-00-0320, C02,C06,C04,C11,C03,C05,,,,,,
000403-00-0408, C02,C07,C05,C11,,,,,,,,
000403-00-0434, C02,C05,C09,C07,C03,,,,,,,
000903-00-0055, C02,C01,C07,,,,,,,,,
000903-00-0124, C02,C11,C05,,,,,,,,,
000903-00-0157, C02,C11,C07,,,,,,,,,
000903-00-0167, C02,C10,,,,,,,,,,
000903-00-0173, C02,C11,C04,C01,,,,,,,,
000903-00-0174, C02,C01,C07,C05,C12,C11,C06,,,,,
000903-00-0236, C02,C01,C07,,,,,,,,,
000903-00-0309, C02,C05,C01,C11,,,,,,,,
000903-00-0353, C02,C11,C05,,,,,,,,,
000903-00-0369, C02,C05,C07,,,,,,,,,
000903-00-0383, C02,C05,C07,,,,,,,,,
000903-00-0479, C02,C11,C07,,,,,,,,,
000903-00-0569, C02,C03,C11,C04,C09,C07,,,,,,
000903-00-0596, C02,C01,C07,C12,,,,,,,,
000903-00-0597, C02,C01,C07,C12,C04,,,,,,,
000903-00-0625, C02,C12,C06,C11,C07,C04,C10,,,,,
000903-00-0771, C02,C05,C07,,,,,,,,,
000903-00-0777, C02,C05,C11,C07,C06,,,,,,,
000903-00-0807, C02,C12,C01,,,,,,,,,
000903-00-0809, C02,,,,,,,,,,,
000903-00-0902, C02,C05,C07,C01,,,,,,,,
000903-00-0959, C02,C11,C04,C07,C05,C01,C03,C10,,,,
000903-00-0990, C02,C03,C04,C12,,,,,,,,
000903-00-1108, C02,C05,,,,,,,,,,
000903-00-1126, C02,C11,C04,C07,C09,,,,,,,
000903-00-1137, C02,,,,,,,,,,,
000903-00-1178, C02,C09,C05,,,,,,,,,
000903-00-1255, C02,,,,,,,,,,,
000903-00-1318, C02,C07,C11,C04,C01,,,,,,,
000903-00-1327, C02,C11,C07,C04,,,,,,,,
000903-00-1352, C02,C11,,,,,,,,,,
000903-00-1390, C02,C12,C01,,,,,,,,,
000903-00-1437, C02,C11,C12,C10,C03,C05,,,,,,
000903-00-1442, C02,C11,C06,C04,C10,C12,C03,,,,,
000903-00-1459, C02,C11,C12,C04,C07,C03,,,,,,
000903-00-1463, C02,C12,C11,C04,C07,,,,,,,
000903-00-1510, C02,C01,C12,C04,C07,C11,,,,,,
000903-00-1525, C02,C01,C11,,,,,,,,,
000903-00-1549, C02,C05,,,,,,,,,,
000903-00-1644, C02,C11,C10,C07,C04,C05,C03,,,,,
000903-00-1734, C02,C11,C05,C07,C04,C01,,,,,,
000402-00-0412, C11,C02,C04,C07,C01,,,,,,,
000402-00-0949, C11,C02,C01,C04,C05,C12,,,,,,
000303-00-0162, C11,C02,C01,C07,,,,,,,,
000502-00-0526, C11,C02,C04,C01,C05,,,,,,,
000901-00-0447, C11,C02,,,,,,,,,,
000901-00-0573, C11,C02,C01,C07,C04,C05,,,,,,
000901-00-0669, C11,C02,C04,,,,,,,,,
000901-00-0962, C11,C02,C05,C01,C04,C07,,,,,,
000901-00-1376, C11,C02,,,,,,,,,,
000901-00-0284, C11,C02,,,,,,,,,,
000501-00-0510, C11,C02,C05,C10,,,,,,,,
001002-00-0057, C11,C02,C03,,,,,,,,,
001002-00-0684, C11,C02,C07,C01,,,,,,,,
001002-00-0880, C11,C02,,,,,,,,,,
001002-00-0392, C11,C02,C06,C07,C01,C04,,,,,,
001102-00-0385, C11,C02,C09,,,,,,,,,
001003-00-0631, C11,C02,C04,C06,C03,,,,,,,
000902-00-0375, C11,C02,C04,C05,C07,,,,,,,
000902-00-0991, C11,C02,C07,,,,,,,,,
000902-00-1234, C11,C02,C12,C10,C01,,,,,,,
000902-00-0348, C11,C02,C04,C01,,,,,,,,
000103-00-0310, C11,C02,C06,,,,,,,,,
001103-00-0501, C11,C02,C05,C09,,,,,,,,
001001-00-0305, C11,C02,C04,C07,,,,,,,,
001001-00-0484, C11,C02,C07,C05,C04,,,,,,,
001001-00-0648, C11,C02,C01,C04,C05,C07,,,,,,
001001-00-1193, C11,C02,C04,C06,,,,,,,,
000101-00-0340, C11,C02,C12,C01,C05,,,,,,,
000701-00-1302, C11,C02,,,,,,,,,,
000802-00-0110, C11,C02,C10,C04,C06,C01,,,,,,
000403-00-0101, C11,C02,,,,,,,,,,
000903-00-0885, C11,C02,,,,,,,,,,
000903-00-1176, C11,C02,,,,,,,,,,
000903-00-1334, C11,C02,C07,C04,C01,C05,,,,,,
000203-00-0330, C11,C02,C01,C07,,,,,,,,
000203-00-0070, C11,C02,,,,,,,,,,
000502-00-1488, C11,C02,C03,,,,,,,,,
000502-00-1638, C11,C02,C09,C06,C10,C01,C03,C12,,,,
000901-00-0089, C11,C02,C07,C01,C05,,,,,,,
000901-00-0291, C11,C02,C06,,,,,,,,,
000701-00-0087, WI02,C11,C02,,,,,,,,,
001002-00-0275, WI01,C11,C02,,,,,,,,,
001002-00-0358, WI01,WI02,WI03,WI04,C02,C11,C05,WI05,,,,
000402-00-0599, C10,C11,C02,C04,C12,C09,,,,,,
000303-00-0079, C10,C02,C09,,,,,,,,,
000303-00-0662, C10,C02,C04,,,,,,,,,
000502-00-0369, C10,C02,C11,,,,,,,,,
000502-00-0808, C10,C02,C03,,,,,,,,,
000901-00-0259, C10,C02,C04,C03,C09,,,,,,,
000901-00-1427, C10,C02,C04,C03,C09,,,,,,,
000901-00-1428, C10,C02,C04,C09,,,,,,,,
000501-00-0641, C10,C02,C06,C03,,,,,,,,
000501-00-0783, C10,C02,C11,,,,,,,,,
001002-00-0301, C10,C02,C12,C07,,,,,,,,
000301-00-0350, C10,C02,C04,C06,,,,,,,,
000301-00-1273, C10,C02,C07,C01,C03,C04,C11,C12,,,,
001102-00-0549, C10,C02,,,,,,,,,,
000603-00-0743, C10,C02,C11,C07,C04,C05,C01,,,,,
000902-00-0407, C10,C02,C05,C03,C07,C01,,,,,,
000302-00-0442, C10,C02,C12,,,,,,,,,
001103-00-0304, C10,C02,C03,C07,C04,C12,,,,,,
001001-00-0526, C10,C11,C02,C05,C07,C04,,,,,,
001001-00-0877, C10,C02,C09,C11,C04,,,,,,,
001001-00-1199, C10,C02,C06,C04,C12,,,,,,,
000102-00-1008, C10,C02,,,,,,,,,,
000401-00-0040, C10,C02,C11,C12,,,,,,,,
001101-00-0538, C10,C02,C06,,,,,,,,,
001101-00-0851, C10,C02,C03,,,,,,,,,
000701-00-1154, C10,C02,C07,C01,C04,C11,,,,,,
000701-00-1248, C10,C11,C02,C12,C03,C01,,,,,,
000403-00-0418, C10,C02,C11,C05,C04,C01,,,,,,
000903-00-0162, C10,C02,C01,C05,,,,,,,,
000304-00-0287, C09,C02,,,,,,,,,,
000203-00-0229, C09,C10,C02,C11,,,,,,,,
000502-00-0625, C09,C02,C04,C01,C05,C11,,,,,,
000502-00-1442, C09,C11,C02,C04,,,,,,,,
000901-00-1015, C09,C02,C11,C03,,,,,,,,
000901-00-0488, C09,C02,C01,C11,C05,C04,,,,,,
000501-00-0652, C09,C10,C02,C03,C05,C01,,,,,,
001002-00-0210, C09,C02,C11,C07,C04,,,,,,,
001002-00-0229, C09,C02,C11,C04,C07,,,,,,,
001002-00-0139, C09,C01,C02,,,,,,,,,
001002-00-0389, C09,C02,C05,,,,,,,,,
001002-00-0670, C09,C02,,,,,,,,,,
001002-00-0310, C09,C01,C02,C04,,,,,,,,
000602-00-0826, C09,C11,C02,,,,,,,,,
000602-00-0139, C09,C02,C07,WI01,,,,,,,,
001102-00-0468, C09,C01,C02,,,,,,,,,
001102-00-0610, C09,C02,C05,C01,C07,C11,,,,,,
001102-00-0825, C09,C02,C01,,,,,,,,,
001102-00-0919, C09,C02,C01,C07,C06,,,,,,,
001102-00-1471, C09,C02,C01,C11,C05,C07,,,,,,
000803-00-0020, C09,C01,C02,C03,C04,C07,,,,,,
000603-00-0046, C09,C02,C06,C01,C03,C05,,,,,,
000603-00-1428, C09,C02,,,,,,,,,,
001003-00-1324, C09,C01,C02,C04,,,,,,,,
000902-00-0670, C09,C02,C07,C12,,,,,,,,
