ID,1st choice,2nd choice,3rd choice,4th choice,5th choice,6th choice,7th choice,8th choice,9th choice,10th choice,11th choice
001102-00-0591, C03,C10,C09,C07,C06,C01,C02,,,,
001102-00-0593, C01,C09,,,,,,,,,
001102-00-0596, C06,C03,C10,C07,C09,C01,,,,,
001102-00-0597, C08,C06,C03,C07,C04,,,,,,
001102-00-0599, C08,C02,C07,C11,,,,,,,
001102-00-0600, C03,C10,C09,C01,C08,,,,,,
001102-00-0603, C01,C04,C06,,,,,,,,
001102-00-0605, C02,C01,,,,,,,,,
001102-00-0606, C10,,,,,,,,,,
001102-00-0608, C06,C09,,,,,,,,,
001102-00-0610, C02,,,,,,,,,,
001102-00-0612, C09,C10,C03,C05,,,,,,,
001102-00-0614, C06,C01,C05,,,,,,,,
001102-00-0617, C06,C01,,,,,,,,,
001102-00-0619, C08,C11,C07,C01,C10,C06,C05,C04,C03,,
001102-00-0620, C01,,,,,,,,,,
001102-00-0623, C03,C01,,,,,,,,,
001102-00-0625, C01,C05,C02,,,,,,,,
001102-00-0627, C11,C07,C10,,,,,,,,
001102-00-0629, C10,C07,C11,,,,,,,,
001102-00-0630, C03,C09,C01,C10,,,,,,,
001102-00-0633, C01,C05,,,,,,,,,
001102-00-0634, C01,C02,C07,C08,C09,C06,,,,,
001102-00-0636, C04,C10,C05,C01,C03,C09,C08,C07,,,
001102-00-0638, C01,C10,,,,,,,,,
001102-00-0641, C11,C05,C07,C01,,,,,,,
001102-00-0643, C11,C07,C05,,,,,,,,
001102-00-0645, C10,C06,C03,,,,,,,,
001102-00-0646, C01,C07,C03,C10,C09,C06,,,,,
001102-00-0649, C01,C08,C06,C09,,,,,,,
001102-00-0651, C06,C07,C09,C10,C03,,,,,,
001102-00-0653, C01,C10,C03,C02,,,,,,,
001102-00-0654, C01,C10,C11,C06,C03,C05,,,,,
001102-00-0657, C07,C09,C06,C01,,,,,,,
001102-00-0658, C01,C09,C10,,,,,,,,
001102-00-0661, C02,C04,C06,C11,C07,C09,C03,C10,C01,C08,C05
001102-00-0663, C03,C06,C10,C01,C09,C02,C05,,,,
001102-00-0665, C06,C01,,,,,,,,,
001102-00-0668, C06,C01,C09,C05,,,,,,,
001102-00-0671, C04,C01,C10,C05,C02,C07,C08,,,,
001102-00-0672, C10,C01,C04,C03,C05,C07,C02,,,,
001102-00-0674, C07,C06,,,,,,,,,
001102-00-0677, C07,C06,,,,,,,,,
001102-00-0678, C04,C07,C11,C01,C08,,,,,,
001102-00-0681, C06,C01,C07,,,,,,,,
001102-00-0683, C06,C07,C10,,,,,,,,
001102-00-0684, C06,C07,,,,,,,,,
001102-00-0686, C06,C10,C07,,,,,,,,
001102-00-0688, C09,C01,C06,C10,C07,C03,,,,,
001102-00-0691, C10,C01,C03,C05,C07,C09,,,,,
001102-00-0692, C01,C05,C08,,,,,,,,
001102-00-0695, C10,C11,C08,C05,,,,,,,
001102-00-0697, C05,C01,C06,C09,,,,,,,
001102-00-0698, C01,,,,,,,,,,
001102-00-0699, C10,C08,,,,,,,,,
001102-00-0701, C03,C07,C10,C06,C09,,,,,,
001102-00-0704, C10,C02,C04,C05,C09,C11,,,,,
001102-00-0707, C04,C06,C08,C11,,,,,,,
001102-00-0709, C06,C01,C07,,,,,,,,
001102-00-0710, C06,C07,,,,,,,,,
001102-00-0712, C06,C07,C08,C09,C10,C11,C01,C02,C03,C04,C05
001102-00-0714, C01,C09,C06,C07,C11,C05,,,,,
001102-00-0716, C06,C10,C03,,,,,,,,
001102-00-0718, C03,C07,C09,C01,C06,,,,,,
001102-00-0719, C01,C02,C11,C10,C08,C03,C04,C07,C09,C05,C06
001102-00-0722, C08,C11,C01,C04,C09,C06,,,,,
001102-00-0725, C07,C01,C09,C06,C05,C11,,,,,
001102-00-0726, C06,C09,C05,C01,,,,,,,
001102-00-0728, C03,C01,C07,,,,,,,,
001102-00-0730, C07,C09,C03,C10,C11,,,,,,
001102-00-0731, C10,C01,C04,C05,C06,C07,C08,C09,,,
001102-00-0732, C06,C01,C05,,,,,,,,
001102-00-0735, C10,C03,C06,,,,,,,,
001102-00-0736, C06,,,,,,,,,,
001102-00-0739, C09,C10,C03,,,,,,,,
001102-00-0741, C01,C10,C09,C08,C06,C07,C05,C03,C02,C11,C04
001102-00-0743, C03,C09,C04,,,,,,,,
001102-00-0746, C07,,,,,,,,,,
001102-00-0747, C06,,,,,,,,,,
001102-00-0749, C07,C09,C10,,,,,,,,
001102-00-0751, C11,C01,,,,,,,,,
001102-00-0753, C06,,,,,,,,,,
001102-00-0755, C06,C10,C03,,,,,,,,
001102-00-0757, C06,C01,C05,C03,C07,C08,,,,,
001102-00-0758, C06,C10,C07,C09,C03,C05,C11,C02,,,
001102-00-0761, C11,C02,C10,,,,,,,,
001102-00-0762, C01,C08,C09,C10,C06,C03,,,,,
001102-00-0765, C01,C09,C10,C02,,,,,,,
001102-00-0766, C07,C06,C03,C09,C10,,,,,,
001102-00-0768, C10,,,,,,,,,,
001102-00-0771, C06,C07,C03,C10,C11,C01,,,,,
001102-00-0772, C10,C02,C06,,,,,,,,
001102-00-0775, C01,C10,,,,,,,,,
001102-00-0777, C09,,,,,,,,,,
001102-00-0780, C03,C06,C07,C09,C10,,,,,,
001102-00-0781, C06,C03,C09,C10,,,,,,,
001102-00-0784, C07,C09,C10,,,,,,,,
001102-00-0786, C01,C02,C07,,,,,,,,
001102-00-0788, C06,,,,,,,,,,
001102-00-0790, C06,C09,C10,C01,,,,,,,
001102-00-0793, C06,C01,C03,C10,,,,,,,
001102-00-0794, C09,C01,C03,C10,,,,,,,
001102-00-0797, C10,C08,,,,,,,,,
001102-00-0799, C07,,,,,,,,,,
001102-00-0800, C03,C07,C06,C01,C09,C05,C02,C11,C08,C04,C10
001102-00-0802, C11,C02,C04,,,,,,,,
001102-00-0805, C09,C06,C07,C03,,,,,,,
001102-00-0807, C01,C05,C03,C10,,,,,,,
001102-00-0808, C06,C07,C04,C05,C08,,,,,,
001102-00-0810, C06,C01,C09,,,,,,,,
001102-00-0812, C11,C07,C06,C09,C03,C01,C02,C04,C05,C08,
001102-00-0815, C10,C11,,,,,,,,,
001102-00-0817, C06,C10,C09,C07,C03,C01,,,,,
001102-00-0818, C06,C09,C10,C01,C03,C05,,,,,
001102-00-0821, C01,C11,C10,C02,C09,C03,C04,C05,C06,C07,
001102-00-0822, C06,,,,,,,,,,
001102-00-0824, C07,C01,C10,C09,C04,C03,,,,,
001102-00-0826, C06,,,,,,,,,,
001102-00-0828, C06,C03,C05,,,,,,,,
001102-00-0830, C11,C04,C01,C08,C07,C02,,,,,
001102-00-0831, C11,C04,C01,C08,C07,C02,,,,,
001102-00-0833, C05,C03,C07,C10,C06,C01,,,,,
001102-00-0835, C10,C03,C09,C01,C05,C06,,,,,
001102-00-0837, C06,,,,,,,,,,
001102-00-0839, C06,,,,,,,,,,
001102-00-0840, C03,C01,C11,C02,C05,C09,,,,,
001102-00-0843, C10,C01,C09,,,,,,,,
001102-00-0846, C02,C05,C09,C06,C03,C07,C10,C11,,,
001102-00-0848, C06,C02,,,,,,,,,
001102-00-0851, C10,C05,C11,,,,,,,,
001102-00-0852, C11,C10,C05,C01,,,,,,,
001102-00-0855, C06,C03,C07,C09,C10,,,,,,
001102-00-0857, C03,C10,C08,C07,,,,,,,
001102-00-0858, C10,C03,C01,,,,,,,,
001102-00-0861, C10,C02,C11,C01,,,,,,,
001102-00-0863, C02,C11,C05,C10,,,,,,,
001102-00-0864, C06,,,,,,,,,,
001102-00-0867, C10,C01,C07,C09,C06,C05,C11,C03,,,
001102-00-0869, C09,C11,C03,,,,,,,,
001102-00-0871, C11,C04,C05,C02,C03,C10,,,,,
001102-00-0873, C05,C11,C02,,,,,,,,
001102-00-0875, C02,,,,,,,,,,
001102-00-0877, C06,C09,,,,,,,,,
001102-00-0879, C05,C02,C01,C08,C10,,,,,,
001102-00-0880, C05,C01,C10,C07,C03,C02,,,,,
001102-00-0882, C07,,,,,,,,,,
001102-00-0885, C11,C10,C01,C06,C04,C02,C03,C07,C09,C08,
001102-00-0886, C06,,,,,,,,,,
001102-00-0889, C03,C06,C07,C01,C04,C02,C11,C05,C08,C09,C10
001102-00-0892, C05,C11,C03,C10,,,,,,,
001102-00-0893, C10,C11,C04,C05,C02,C07,C03,C01,C08,C09,C06
001102-00-0895, C10,C03,C05,C02,C01,C09,,,,,
001102-00-0897, C09,C05,C03,C10,C06,C07,C01,C04,C08,,
001102-00-0899, C02,,,,,,,,,,
001102-00-0901, C10,,,,,,,,,,
001102-00-0904, C11,C10,,,,,,,,,
001102-00-0905, C03,C09,C01,C11,,,,,,,
001102-00-0908, C06,C03,C07,C04,,,,,,,
001102-00-0910, C10,C01,C02,C07,C11,,,,,,
001102-00-0912, C01,C07,,,,,,,,,
001102-00-0913, C03,C09,C01,C11,C10,,,,,,
001102-00-0916, C07,C05,,,,,,,,,
001102-00-0917, C11,C03,C06,C07,,,,,,,
001102-00-0920, C09,C10,C03,C07,,,,,,,
001102-00-0923, C01,C10,C09,C11,,,,,,,
001102-00-0925, C05,C01,C04,,,,,,,,
001102-00-0926, C11,C03,C06,C05,C01,C10,C09,,,,
001102-00-0929, C05,C06,C03,C09,C11,C07,,,,,
001102-00-0931, C03,C10,C01,C07,C09,C02,C04,,,,
001102-00-0932, C10,C04,C01,C02,C11,C08,C05,,,,
001102-00-0934, C10,C06,,,,,,,,,
001102-00-0937, C04,C11,C09,C10,,,,,,,
001102-00-0938, C03,C09,C10,C05,,,,,,,
001102-00-0941, C06,C10,C08,C01,C02,C03,C04,C05,C09,C11,C07
001102-00-0943, C06,C07,,,,,,,,,
001102-00-0945, C01,C04,C07,C06,C08,C02,,,,,
001102-00-0946, C06,,,,,,,,,,
001102-00-0949, C01,C07,C10,C09,C05,,,,,,
001102-00-0952, C11,C03,,,,,,,,,
001102-00-0954, C10,C11,C07,C06,,,,,,,
001102-00-0957, C06,C07,,,,,,,,,
001102-00-0959, C11,C09,C05,,,,,,,,
001102-00-0960, C06,C09,C11,C01,C10,,,,,,
001102-00-0962, C07,C01,C03,C10,,,,,,,
001102-00-0963, C01,C06,C07,C04,C11,,,,,,
001102-00-0965, C03,C09,C01,C07,C06,C04,,,,,
001102-00-0967, C06,C01,C10,,,,,,,,
001102-00-0968, C03,C06,C02,,,,,,,,
001102-00-0971, C06,C01,,,,,,,,,
001102-00-0972, C06,,,,,,,,,,
001102-00-0974, C01,C11,C10,,,,,,,,
001102-00-0977, C09,C10,C06,C03,C07,,,,,,
001102-00-0978, C02,C01,,,,,,,,,
001102-00-0981, C06,,,,,,,,,,
001102-00-0983, C01,C05,C04,C07,C03,C10,,,,,
001102-00-0985, C10,C02,C09,C06,C07,,,,,,
001102-00-0986, C03,,,,,,,,,,
001102-00-0989, C06,C07,C09,C10,,,,,,,
001102-00-0991, C10,C05,C09,C04,C02,C01,C11,C08,C06,C07,C03
001102-00-0993, C03,C07,,,,,,,,,
001102-00-0994, C03,,,,,,,,,,
001102-00-0997, C11,C01,C02,,,,,,,,
001102-00-0999, C07,C06,C09,C10,C04,,,,,,
001102-00-1000, C01,C05,,,,,,,,,
001102-00-1003, C10,C09,,,,,,,,,
001102-00-1004, C01,C07,C09,C06,,,,,,,
001102-00-1006, C06,C07,C01,,,,,,,,
001102-00-1009, C03,C05,C10,C06,C01,C02,C04,C07,C08,C09,C11
001102-00-1010, C11,C01,C05,C10,C03,,,,,,
001102-00-1013, C01,C11,C02,C05,,,,,,,
001102-00-1014, C06,C11,C10,C09,C03,,,,,,
001102-00-1017, C11,C01,C03,C05,,,,,,,
001102-00-1018, C09,C03,C10,,,,,,,,
001102-00-1021, C07,C01,,,,,,,,,
001102-00-1023, C03,C01,C05,,,,,,,,
001102-00-1024, C07,C09,C11,C03,C05,,,,,,
001102-00-1026, C06,C10,C09,C11,,,,,,,
001102-00-1028, C01,C07,C06,C08,C09,C04,,,,,
001102-00-1031, C04,C01,,,,,,,,,
001102-00-1032, C01,C03,C09,C11,C10,C08,C07,C05,,,
001102-00-1034, C09,C06,C07,,,,,,,,
001102-00-1035, C04,C10,C05,,,,,,,,
001102-00-1038, C10,C11,C04,C05,C02,C07,C03,C01,C08,C09,C06
001102-00-1040, C10,C01,C07,,,,,,,,
001102-00-1042, C11,C01,,,,,,,,,
001102-00-1044, C10,C08,C09,,,,,,,,
001102-00-1045, C03,C06,C10,,,,,,,,
001102-00-1047, C11,,,,,,,,,,
001102-00-1048, C06,,,,,,,,,,
001102-00-1050, C07,C06,,,,,,,,,
001102-00-1053, C01,C02,C10,,,,,,,,
001102-00-1055, C01,C09,C10,C05,C02,C08,C07,C11,C03,C04,C06
001102-00-1060, C01,C04,C05,,,,,,,,
001102-00-1061, C10,C09,C03,,,,,,,,
001102-00-1064, C06,,,,,,,,,,
001102-00-1065, C03,C09,C08,C06,C02,,,,,,
001102-00-1067, C06,C01,C10,,,,,,,,
001102-00-1070, C06,C01,,,,,,,,,
001102-00-1071, C11,C01,C04,C05,C08,C02,C07,C09,C06,C03,C10
001102-00-1073, C03,C06,C07,,,,,,,,
001102-00-1074, C05,C09,C07,C08,,,,,,,
001102-00-1077, C03,C10,C01,C09,C11,C05,C07,,,,
001102-00-1079, C09,C10,C03,,,,,,,,
001102-00-1081, C06,,,,,,,,,,
001102-00-1083, C05,C03,C06,C09,C04,,,,,,
001102-00-1085, C03,C10,C09,,,,,,,,
001102-00-1088, C07,,,,,,,,,,
001102-00-1089, C10,C03,C01,C07,C09,C06,C05,C11,C02,,
001102-00-1091, C01,,,,,,,,,,
001102-00-1093, C01,C10,,,,,,,,,
001102-00-1095, C06,C03,C07,,,,,,,,
001102-00-1097, C06,C03,C07,,,,,,,,
001102-00-1099, C03,,,,,,,,,,
001102-00-1101, C05,C01,C06,C03,C10,C09,,,,,
001102-00-1104, C05,C01,C03,C06,C10,C09,C04,C11,C02,,
001102-00-1105, C03,C06,C09,C10,,,,,,,
001102-00-1107, C01,C08,C10,C09,C11,,,,,,
001102-00-1109, C01,C09,C10,C03,C04,C05,C06,C11,C02,C07,C08
001102-00-1111, C01,,,,,,,,,,
001102-00-1113, C01,C05,,,,,,,,,
001102-00-1116, C01,C10,C09,C05,,,,,,,
001102-00-1118, C03,C06,C10,C11,C04,C08,C09,C07,C05,C02,C01
001102-00-1119, C06,,,,,,,,,,
001102-00-1122, C06,,,,,,,,,,
001102-00-1123, C06,C01,C03,C10,,,,,,,
001102-00-1126, C11,C08,C01,,,,,,,,
001102-00-1127, C04,C01,C10,,,,,,,,
001102-00-1130, C07,C10,C02,C05,C01,C03,,,,,
001102-00-1131, C02,C05,C10,C04,C01,C11,C08,,,,
001102-00-1134, C02,,,,,,,,,,
001102-00-1136, C05,C10,C11,C06,,,,,,,
001102-00-1138, C02,C01,C05,C11,C04,,,,,,
001102-00-1140, C06,C10,,,,,,,,,
001102-00-1142, C03,C10,C09,C07,C06,,,,,,
001102-00-1144, C10,C07,C06,C08,,,,,,,
001102-00-1146, C10,C05,C01,,,,,,,,
001102-00-1148, C09,C10,C03,C06,C07,C11,C04,C05,C01,,
001102-00-1149, C06,C10,C07,C09,,,,,,,
001102-00-1153, C06,C10,C01,C09,C03,,,,,,
001102-00-1154, C10,C04,,,,,,,,,
001102-00-1156, C05,C10,C03,C11,C06,C07,,,,,
001102-00-1157, C01,C02,C04,C05,C09,C10,C08,,,,
001102-00-1160, C10,C01,,,,,,,,,
001102-00-1162, C05,C03,C07,C10,C06,C01,,,,,
001102-00-1163, C01,C03,C07,C09,C10,C06,,,,,
001102-00-1165, C06,C07,C05,,,,,,,,
001102-00-1167, C10,C09,C07,C06,,,,,,,
001102-00-1168, C07,C06,C01,C11,C10,C08,C09,C02,C03,C05,
001102-00-1170, C03,,,,,,,,,,
001102-00-1172, C01,C10,C09,C03,,,,,,,
001102-00-1175, C11,C01,C07,C05,C03,C09,,,,,
001102-00-1176, C01,C08,C10,,,,,,,,
001102-00-1178, C08,C05,C09,C07,,,,,,,
001102-00-1180, C07,C06,C09,C03,C05,,,,,,
001102-00-1183, C06,C10,C07,C09,,,,,,,
001102-00-1185, C07,C10,,,,,,,,,
001102-00-1186, C07,,,,,,,,,,
001102-00-1189, C01,,,,,,,,,,
001102-00-1190, C06,,,,,,,,,,
001102-00-1193, C03,C01,C10,C09,C07,C06,C08,C11,C05,C02,C04
001102-00-1194, C03,C07,C01,,,,,,,,
001102-00-1196, C03,C11,C09,C10,,,,,,,
001102-00-1198, C03,C11,C05,C02,C01,C09,C06,,,,
001102-00-1200, C05,C11,C03,,,,,,,,
001102-00-1202, C06,,,,,,,,,,
001102-00-1204, C01,C06,,,,,,,,,
001102-00-1206, C02,C04,C05,C10,C01,,,,,,
001102-00-1208, C04,C01,,,,,,,,,
001102-00-1210, C01,C10,C09,C08,C07,C05,C04,C11,C02,C03,C06
001102-00-1211, C10,C03,C07,C06,C02,,,,,,
001102-00-1214, C06,C07,,,,,,,,,
001102-00-1216, C02,C07,C01,C10,C08,C11,C03,C05,C09,C04,C06
001102-00-1218, C01,C05,C11,C08,C04,C02,,,,,
001102-00-1221, C01,C05,C10,,,,,,,,
001102-00-1222, C02,C09,C03,C10,,,,,,,
001102-00-1224, C06,,,,,,,,,,
001102-00-1226, C03,C10,C01,,,,,,,,
001102-00-1229, C01,C04,,,,,,,,,
001102-00-1231, C06,,,,,,,,,,
001102-00-1233, C06,C04,C03,C11,C02,C01,,,,,
001102-00-1234, C01,C08,C05,,,,,,,,
001102-00-1237, C05,C09,C07,C10,,,,,,,
001102-00-1238, C10,C04,,,,,,,,,
001102-00-1240, C02,C10,C01,C04,C06,C03,C07,,,,
001102-00-1242, C10,C06,C07,C09,C03,,,,,,
001102-00-1245, C09,C10,C04,,,,,,,,
001102-00-1247, C10,C09,,,,,,,,,
001102-00-1251, C06,C07,C09,C10,C03,,,,,,
001102-00-1253, C06,C07,C09,C10,C03,,,,,,
001102-00-1254, C06,C11,,,,,,,,,
001102-00-1257, C10,C02,C01,C04,C03,C11,C09,C07,C05,,
001102-00-1258, C01,C09,C10,C06,C07,C11,C03,C02,C05,C04,C08
001102-00-1260, C03,C05,C10,,,,,,,,
001102-00-1262, C01,C10,C05,,,,,,,,
001102-00-1265, C03,C09,,,,,,,,,
001102-00-1266, C10,C01,C06,C03,C09,,,,,,
001102-00-1268, C06,C01,C07,C03,C04,,,,,,
001102-00-1270, C10,C01,C02,,,,,,,,
001102-00-1272, C06,C03,C09,C07,C01,C05,,,,,
001102-00-1274, C05,C01,,,,,,,,,
001102-00-1277, C05,C01,C08,C04,C11,C09,C10,C06,,,
001102-00-1279, C05,C01,,,,,,,,,
001102-00-1280, C02,C04,C10,C11,C07,C01,,,,,
001102-00-1283, C11,C09,C04,C07,C08,C05,C03,C02,C10,,
001102-00-1284, C01,C05,C09,C03,C02,C08,C07,C06,C04,C11,C10
001102-00-1287, C05,C01,C09,C11,,,,,,,
001102-00-1289, C07,C10,C05,C03,,,,,,,
001102-00-1291, C03,C10,C05,,,,,,,,
001102-00-1292, C03,C10,C02,C09,C11,,,,,,
001102-00-1294, C01,C06,C07,C05,,,,,,,
001102-00-1297, C06,C09,,,,,,,,,
001102-00-1298, C01,C10,C05,,,,,,,,
001102-00-1300, C01,C06,C02,C05,,,,,,,
001102-00-1302, C06,C09,C10,C03,,,,,,,
001102-00-1303, C05,C10,C01,C09,,,,,,,
001102-00-1306, C06,C09,C01,,,,,,,,
001102-00-1308, C11,C05,,,,,,,,,
001102-00-1310, C05,C07,C10,,,,,,,,
001102-00-1312, C03,C06,C07,C09,C10,C05,C04,C01,C02,C08,
001102-00-1314, C04,C09,C06,C03,,,,,,,
001102-00-1317, C03,,,,,,,,,,
001102-00-1318, C01,C05,C03,,,,,,,,
001102-00-1321, C07,C03,C05,C08,C09,C10,,,,,
001102-00-1323, C06,,,,,,,,,,
001102-00-1324, C06,C05,C09,C01,,,,,,,
001102-00-1326, C10,C01,C05,C02,C04,C07,C08,C11,,,
001102-00-1328, C01,C10,C05,,,,,,,,
001102-00-1330, C06,,,,,,,,,,
001102-00-1332, C01,C06,C07,C09,C10,C03,C11,C04,C05,C02,
001102-00-1335, C04,,,,,,,,,,
001102-00-1337, C01,C09,C05,C04,C08,,,,,,
001102-00-1338, C06,C07,C09,C03,C10,,,,,,
001102-00-1341, C01,C04,,,,,,,,,
001102-00-1343, C01,,,,,,,,,,
001102-00-1344, C01,C03,C05,C11,,,,,,,
001102-00-1347, C07,C03,C01,C11,C10,,,,,,
001102-00-1348, C11,C01,C04,C08,C03,,,,,,
001102-00-1350, C06,C07,C10,,,,,,,,
001102-00-1352, C11,C04,C05,C01,C10,C08,,,,,
001102-00-1354, C11,C01,C03,C07,C10,C04,,,,,
001102-00-1357, C06,C07,,,,,,,,,
001102-00-1358, C11,C06,C07,C01,,,,,,,
001102-00-1361, C02,,,,,,,,,,
001102-00-1363, C11,C05,,,,,,,,,
001102-00-1364, C07,C09,C10,C03,C04,C05,C06,C08,C11,C01,C02
001102-00-1367, C06,C05,,,,,,,,,
001102-00-1369, C02,C10,C09,,,,,,,,
001102-00-1370, C02,C01,C03,,,,,,,,
001102-00-1373, C01,C11,C04,C03,C02,C08,,,,,
001102-00-1375, C09,C08,C10,C04,,,,,,,
001102-00-1376, C05,C11,C04,,,,,,,,
001102-00-1378, C05,C10,,,,,,,,,
001102-00-1381, C03,C06,C07,C09,C10,,,,,,
001102-00-1382, C02,C09,C06,C03,C07,C10,,,,,
001102-00-1384, C09,C10,C02,C03,C05,C01,C11,C08,C07,C06,
001102-00-1386, C04,C01,C09,C06,C11,C05,,,,,
001102-00-1389, C10,C02,C01,C05,,,,,,,
001102-00-1391, C09,C05,C06,C07,C10,C11,C03,C04,C08,C01,C02
001102-00-1393, C02,C01,C11,C05,C10,C04,C03,C06,C07,C09,C08
001102-00-1394, C09,C05,C01,C04,C11,C06,,,,,
001102-00-1397, C05,C04,C10,,,,,,,,
001102-00-1398, C06,,,,,,,,,,
001102-00-1401, C04,C01,C06,C05,C07,C08,C10,C11,,,
001102-00-1404, C03,C10,C09,C07,C06,,,,,,
001102-00-1406, C03,C06,,,,,,,,,
001102-00-1408, C05,C02,C10,C11,C09,,,,,,
001102-00-1410, C05,C01,C10,,,,,,,,
001102-00-1412, C05,C10,C07,,,,,,,,
001102-00-1414, C07,C11,C10,,,,,,,,
001102-00-1416, C01,C08,C05,C04,C02,C11,,,,,
001102-00-1419, C10,C01,C03,C02,C07,C06,C11,,,,
001102-00-1421, C04,,,,,,,,,,
001102-00-1423, C07,C01,C11,,,,,,,,
001102-00-1424, C04,C01,C02,,,,,,,,
001102-00-1426, C04,C11,,,,,,,,,
001102-00-1430, C05,C11,C09,,,,,,,,
001102-00-1432, C02,,,,,,,,,,
001102-00-1433, C05,C02,C07,C06,C10,,,,,,
001102-00-1436, C04,,,,,,,,,,
001102-00-1438, C01,,,,,,,,,,
001102-00-1439, C01,C07,C11,C05,C09,,,,,,
001102-00-1440, C06,C03,C01,C09,,,,,,,
001102-00-1442, C06,C01,C11,,,,,,,,
001102-00-1445, C09,C05,,,,,,,,,
001102-00-1447, C05,C11,C01,C04,,,,,,,
001102-00-1449, C04,C09,C01,C05,C03,C10,C06,C02,C11,,
001102-00-1451, C07,C01,,,,,,,,,
001102-00-1452, C02,C05,C01,C11,,,,,,,
001102-00-1455, C02,C03,,,,,,,,,
001102-00-1456, C01,C07,C05,,,,,,,,
001102-00-1459, C01,C04,C06,C09,C03,C10,C05,,,,
001102-00-1460, C01,C04,C02,C05,C06,C03,C09,C10,,,
001102-00-1462, C03,C10,C01,C11,,,,,,,
001102-00-1464, C10,C07,C06,C03,C05,C02,C08,,,,
001102-00-1466, C10,C09,C07,C11,C01,C03,C02,C06,,,
001102-00-1468, C10,C06,C01,C02,C08,C11,,,,,
001102-00-1471, C10,C09,C01,C07,C06,C03,,,,,
001102-00-1474, C02,C05,C11,C01,,,,,,,
001102-00-1476, C10,C03,C06,C07,C09,C01,C04,C08,C11,C02,C05
001102-00-1478, C04,C06,C01,C08,C05,C02,C11,,,,
001102-00-1479, C10,C03,C01,C06,C07,C09,,,,,
001102-00-1482, C02,,,,,,,,,,
001102-00-1484, C01,C03,C06,C09,C07,C05,C10,,,,
001102-00-1485, C09,C10,C11,C03,C06,C07,C05,C02,C01,C08,C04
001102-00-1486, C10,C01,C06,C09,C05,,,,,,
001102-00-1489, C03,C10,C01,C05,,,,,,,
001102-00-1491, C06,,,,,,,,,,
001102-00-1492, C01,C03,C10,C09,C07,C06,,,,,
001102-00-1494, C11,,,,,,,,,,
001102-00-1497, C06,,,,,,,,,,
001102-00-1499, C10,C01,C07,,,,,,,,
001102-00-1501, C01,C02,,,,,,,,,
001102-00-1502, C10,C05,C01,C02,C07,C11,C08,C09,C06,C03,C04
001102-00-1504, C10,,,,,,,,,,
001102-00-1506, C01,C11,C02,C10,C09,C03,C05,C06,,,
001102-00-1509, C01,C09,,,,,,,,,
001102-00-1513, C06,C01,,,,,,,,,
001102-00-1514, C01,,,,,,,,,,
001102-00-1516, C01,C10,,,,,,,,,
001102-00-1518, C05,,,,,,,,,,
001102-00-1519, C03,C11,C10,C01,,,,,,,
001102-00-1522, C06,C07,,,,,,,,,
001102-00-1523, C10,C03,C07,C06,C09,,,,,,
001102-00-1525, C01,C06,C07,C09,C10,,,,,,
001102-00-1528, C06,,,,,,,,,,
001102-00-1529, C06,C03,C10,C07,C09,,,,,,
001102-00-1530, C05,C01,C02,,,,,,,,
001102-00-1532, C09,C01,C10,C06,C02,,,,,,
001102-00-1534, C09,,,,,,,,,,
001102-00-1537, C06,C09,C01,C08,,,,,,,
001102-00-1539, C10,,,,,,,,,,
001102-00-1541, C05,C04,C07,C03,C10,,,,,,
001102-00-1543, C10,C02,C03,,,,,,,,
001102-00-1544, C05,C03,C04,C07,C09,C08,C06,C10,C11,C01,C02
001102-00-1547, C01,C10,C08,C05,,,,,,,
001102-00-1548, C01,,,,,,,,,,
001102-00-1550, C09,C06,C02,C01,C10,C11,C04,C05,C03,C07,
001102-00-1552, C06,C07,,,,,,,,,
001102-00-1555, C05,C03,,,,,,,,,
001102-00-1558, C09,C02,C05,C10,C03,,,,,,
001102-00-1560, C06,,,,,,,,,,
001102-00-1561, C11,C10,C08,C01,C02,C05,,,,,
001102-00-1563, C06,C11,C09,C05,C04,C07,,,,,
001102-00-1564, C11,C01,C04,,,,,,,,
001102-00-1566, C03,C06,C10,,,,,,,,
001102-00-1568, C05,C03,C10,,,,,,,,
001102-00-1570, C06,,,,,,,,,,
001102-00-1573, C11,C09,C07,C10,C03,C06,,,,,
001102-00-1575, C11,C05,C01,C03,,,,,,,
001102-00-1577, C01,C10,C03,C05,C09,C07,C06,C08,,,
001102-00-1580, C01,C02,C03,C08,C09,C11,,,,,
001102-00-1584, C01,C05,C07,C04,C03,C10,,,,,
001102-00-1585, C03,C05,C07,C01,,,,,,,
001102-00-1587, C01,C04,C08,,,,,,,,
001102-00-1589, C06,C03,C07,C01,,,,,,,
001102-00-1591, C09,C10,C06,,,,,,,,
001102-00-1594, C02,C04,C11,C08,,,,,,,
001102-00-1595, C10,C09,C11,C03,C06,C07,C04,C01,C02,C05,C08
001102-00-1597, C03,C01,,,,,,,,,
001102-00-1599, C01,C07,C05,C09,C04,C06,C11,C02,C03,,
001102-00-1602, C07,,,,,,,,,,
001102-00-1604, C01,C10,C05,C09,,,,,,,
001102-00-1605, C06,C10,C07,,,,,,,,
001102-00-1610, C09,C07,C10,,,,,,,,
001102-00-1611, C01,C03,C11,C10,C09,C08,C07,,,,
001102-00-1614, C10,C02,C07,C09,C05,C01,,,,,
001102-00-1615, C10,C05,C09,C04,C02,C01,C03,C11,,,
